circuit,seed,variant,draw_index,aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,cached,vtr_seconds,dsp_coords,bram_coords,source
softmax,7,fixed_ar_random_blocks,2,1.0,42,42,8952950.0,6.16832,0.08173,4513511.50626112,-26.127739434448927,True,False,299.72,"[[7, 1], [29, 17], [18, 6], [35, 36], [40, 12], [29, 27], [11, 21], [17, 20]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,fixed_ar_policy_blocks,0,1.0,33,33,8775810.0,7.8972,0.1295,8974910.311794,22.791123108425396,True,False,152.58,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [10, 2], [7, 14], [2, 18], [21, 16], [3, 8], [1, 3], [5, 17], [19, 6], [15, 14], [10, 16], [9, 6], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [18, 15], [5, 1], [4, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,policy_ar_random_blocks,0,0.9,44,49,14471100.0,7.42395,0.1649,17715655.9971405,-52.40329489858655,True,False,195.3,[],"[[33, 19], [10, 6], [28, 19], [24, 7], [23, 20], [37, 12], [31, 9], [25, 29], [30, 27], [36, 23], [26, 6], [19, 22], [6, 6], [17, 27], [3, 21], [27, 1], [42, 3], [14, 23], [39, 37], [40, 24], [38, 28], [26, 31], [29, 19], [6, 18], [33, 9], [31, 15], [30, 16], [35, 29], [37, 1], [18, 15], [9, 25], [35, 15]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,policy_ar_random_blocks,2,0.9,42,47,10057100.0,6.51665,0.08609,5642218.13555435,-57.668861117632616,True,False,393.94,"[[7, 1], [29, 17], [18, 6], [35, 36], [40, 12], [29, 27], [11, 21], [17, 20]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,policy_ar_random_blocks,1,0.9,44,49,14045800.0,8.24464,0.1533,17752533.139689602,-52.72053960190631,True,False,252.78,[],"[[5, 7], [29, 31], [5, 37], [17, 4], [23, 21], [4, 23], [38, 23], [13, 6], [6, 37], [33, 24], [31, 34], [38, 36], [18, 23], [26, 2], [42, 29], [41, 34], [18, 4], [23, 4], [42, 23], [15, 32], [34, 33], [30, 35], [21, 3], [4, 15], [21, 16], [28, 3], [14, 7], [19, 13], [9, 14], [15, 19], [22, 8], [25, 15]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,fixed_ar_random_blocks,0,1.0,44,44,12916600.0,7.49413,0.1576,15255471.898340799,-31.238955131845547,True,False,256.03,[],"[[33, 19], [10, 6], [28, 19], [24, 7], [23, 20], [37, 12], [31, 9], [25, 29], [30, 27], [36, 23], [26, 6], [19, 22], [6, 6], [17, 27], [3, 21], [27, 1], [42, 3], [14, 23], [39, 37], [40, 24], [38, 28], [26, 31], [29, 19], [6, 18], [33, 9], [31, 15], [30, 16], [35, 29], [37, 1], [18, 15], [9, 25], [35, 15]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,42,policy_ar_random_blocks,0,0.9,37,41,11485400.0,18.5611,0.07226,15404506.6027444,-34.32005542287066,True,False,249.92,[],"[[14, 30], [27, 8], [33, 2], [9, 29], [28, 24], [35, 17], [28, 12], [1, 3], [34, 17], [2, 6], [12, 3], [19, 12], [12, 17], [5, 26], [32, 10], [11, 10], [25, 11], [32, 17], [6, 16], [7, 11], [3, 16], [8, 19], [23, 23], [33, 9]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,42,fixed_ar_random_blocks,1,1.0,37,37,10781300.0,19.0042,0.06711,13750166.6557806,-19.894988843662055,True,False,257.54,[],"[[18, 22], [30, 17], [23, 23], [32, 21], [3, 26], [20, 26], [10, 10], [30, 5], [14, 25], [31, 25], [28, 2], [22, 5], [8, 1], [29, 8], [19, 2], [9, 12], [34, 12], [35, 7], [16, 24], [14, 2], [11, 28], [29, 26], [16, 8], [10, 21]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,policy_ar_random_blocks,0,0.8,11,14,382245.0,13.5975,0.006166,32048.256005324998,27.98664229387474,True,False,3.45,"[[9, 4], [7, 9], [2, 3]]","[[1, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_random_blocks,0,1.0,14,14,483559.0,14.0737,0.006688,45514.9452270304,-2.273397687045225,True,False,3.69,"[[9, 4], [7, 9], [2, 3]]","[[1, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,42,fixed_ar_random_blocks,0,1.0,37,37,10780200.0,19.2531,0.06782,14076194.857808402,-22.73780148902074,True,False,277.7,[],"[[14, 30], [27, 8], [33, 2], [9, 29], [28, 24], [35, 17], [28, 12], [1, 3], [34, 17], [2, 6], [12, 3], [19, 12], [12, 17], [5, 26], [32, 10], [11, 10], [25, 11], [32, 17], [6, 16], [7, 11], [3, 16], [8, 19], [23, 23], [33, 9]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,policy_ar_random_blocks,1,0.8,10,13,324235.0,14.2347,0.005475,25269.249050887498,43.21926689039272,True,False,2.8,"[[1, 7], [2, 5], [7, 8]]","[[8, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,fixed_ar_random_blocks,1,1.0,44,44,12718100.0,7.84138,0.1531,15268273.357131802,-31.349082834684904,True,False,294.88,[],"[[5, 7], [29, 31], [5, 37], [17, 4], [23, 21], [4, 23], [38, 23], [13, 6], [6, 37], [33, 24], [31, 34], [38, 36], [18, 23], [26, 2], [42, 29], [41, 34], [18, 4], [23, 4], [42, 23], [15, 32], [34, 33], [30, 35], [21, 3], [4, 15], [21, 16], [28, 3], [14, 7], [19, 13], [9, 14], [15, 19], [22, 8], [25, 15]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,policy_ar_random_blocks,2,0.8,11,14,323260.0,13.7497,0.005993,26637.255035846,40.14531789539692,True,False,2.74,"[[8, 6], [6, 9], [2, 3]]","[[4, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,fixed_ar_random_blocks,2,1.0,44,44,12720000.0,7.55846,0.1577,15161847.486240001,-30.433528062737423,True,False,291.2,[],"[[34, 10], [28, 28], [20, 19], [30, 27], [27, 17], [23, 29], [40, 3], [2, 6], [8, 1], [41, 18], [8, 15], [4, 3], [9, 32], [5, 31], [4, 23], [24, 14], [30, 33], [10, 20], [2, 22], [32, 4], [7, 27], [16, 2], [14, 20], [22, 18], [5, 18], [34, 1], [27, 37], [6, 9], [29, 10], [22, 6], [11, 28], [26, 34]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_random_blocks,1,1.0,13,13,442269.0,13.764,0.006364,38740.153243823996,12.949755747268627,True,False,4.72,"[[1, 7], [2, 5], [7, 8]]","[[8, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_random_blocks,2,1.0,14,14,505790.0,13.9371,0.006772,47737.492618548,-7.267525925960272,True,False,2.7,"[[8, 6], [6, 9], [2, 3]]","[[4, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_random_blocks,3,1.0,14,14,483795.0,13.8315,0.006866,45944.597984805005,-3.238839854316499,True,False,3.53,"[[8, 5], [12, 9], [4, 1]]","[[6, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,policy_ar_random_blocks,3,0.8,14,18,613206.0,14.0737,0.007558,65226.12409886761,-46.56498642969564,True,False,4.19,"[[8, 5], [12, 9], [4, 1]]","[[6, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_random_blocks,4,1.0,13,13,408528.0,14.2192,0.006199,36009.6273517824,19.085326361680725,True,False,2.6,"[[3, 5], [9, 1], [4, 8]]","[[8, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,policy_ar_random_blocks,4,0.8,11,14,382488.0,13.741,0.006111,32117.995852488002,27.829934841235655,True,False,5.12,"[[3, 5], [9, 1], [4, 8]]","[[8, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,123,fixed_ar_policy_blocks,0,1.0,11,11,327385.0,13.3878,0.005664,24825.113210591997,44.21725296277045,True,False,3.44,"[[2, 3], [6, 3], [3, 4]]","[[5, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,42,policy_ar_random_blocks,2,0.9,34,38,10409500.0,19.2963,0.06664,13385632.594404,-16.71642320762242,True,False,238.61,[],"[[6, 20], [16, 29], [27, 28], [32, 21], [14, 1], [24, 14], [8, 8], [4, 3], [19, 22], [5, 14], [28, 5], [14, 13], [2, 26], [14, 30], [24, 2], [25, 30], [22, 24], [24, 23], [11, 15], [27, 16], [4, 26], [11, 30], [13, 22], [26, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,42,fixed_ar_policy_blocks,0,1.0,34,34,8897360.0,19.232,0.0589,10078616.220927998,12.119204834531223,True,False,193.49,[],"[[2, 9], [11, 4], [13, 7], [8, 14], [12, 4], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [3, 8], [1, 3], [5, 17], [19, 6], [15, 14], [10, 16], [9, 6], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,42,policy_ar_random_blocks,2,0.9,43,48,13820600.0,7.37669,0.1646,16781016.386584397,-44.362827403932464,True,False,341.76,[],"[[34, 10], [28, 28], [20, 19], [30, 27], [27, 17], [23, 29], [40, 3], [2, 6], [8, 1], [41, 18], [8, 15], [4, 3], [9, 32], [5, 31], [4, 23], [24, 14], [30, 33], [10, 20], [2, 22], [32, 4], [7, 27], [16, 2], [14, 20], [22, 18], [5, 18], [34, 1], [27, 37], [6, 9], [29, 10], [22, 6], [11, 28], [26, 34]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,fixed_ar_random_blocks,0,1.0,50,50,7102850.0,8.40196,0.1564,9333617.5520504,-10.122811331414983,True,False,50.44,[],"[[33, 1], [16, 11], [44, 20], [9, 8], [21, 36], [31, 8], [32, 1], [43, 10], [23, 43], [6, 12], [20, 2], [31, 39], [20, 39], [17, 29], [42, 3], [23, 11], [4, 9], [41, 42], [41, 33], [2, 14], [39, 18], [22, 9], [1, 18], [8, 40], [39, 26], [20, 26], [34, 40], [23, 4], [45, 17], [5, 23], [5, 13], [21, 5], [11, 18], [25, 40], [6, 18], [34, 11], [6, 38], [13, 9], [37, 26], [34, 22], [9, 24], [38, 15], [36, 25]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,policy_ar_random_blocks,1,0.9,50,56,7654690.0,8.35167,0.1618,10343784.17386614,-22.04127570893491,True,False,55.03,[],"[[26, 22], [13, 11], [46, 33], [5, 29], [33, 8], [31, 15], [14, 6], [43, 21], [33, 2], [10, 41], [47, 11], [17, 23], [2, 19], [22, 41], [15, 30], [27, 8], [1, 1], [12, 7], [36, 6], [24, 29], [12, 30], [6, 1], [38, 8], [47, 27], [8, 29], [10, 1], [18, 19], [48, 20], [10, 15], [43, 27], [21, 36], [25, 39], [15, 13], [46, 5], [5, 10], [30, 14], [16, 31], [14, 37], [1, 27], [23, 42], [7, 29], [26, 15], [17, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,policy_ar_random_blocks,0,0.9,47,52,6933180.0,7.98823,0.1615,8944489.5901311,-5.531679876194441,True,False,68.46,[],"[[33, 1], [16, 11], [44, 20], [9, 8], [21, 36], [31, 8], [32, 1], [43, 10], [23, 43], [6, 12], [20, 2], [31, 39], [20, 39], [17, 29], [42, 3], [23, 11], [4, 9], [41, 42], [41, 33], [2, 14], [39, 18], [22, 9], [1, 18], [8, 40], [39, 26], [20, 26], [34, 40], [23, 4], [45, 17], [5, 23], [5, 13], [21, 5], [11, 18], [25, 40], [6, 18], [34, 11], [6, 38], [13, 9], [37, 26], [34, 22], [9, 24], [38, 15], [36, 25]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,fixed_ar_random_blocks,1,1.0,50,50,6789470.0,8.29639,0.1559,8781549.38897347,-3.609227736890465,True,False,69.13,[],"[[26, 22], [13, 11], [46, 33], [5, 29], [33, 8], [31, 15], [14, 6], [43, 21], [33, 2], [10, 41], [47, 11], [17, 23], [2, 19], [22, 41], [15, 30], [27, 8], [1, 1], [12, 7], [36, 6], [24, 29], [12, 30], [6, 1], [38, 8], [47, 27], [8, 29], [10, 1], [18, 19], [48, 20], [10, 15], [43, 27], [21, 36], [25, 39], [15, 13], [46, 5], [5, 10], [30, 14], [16, 31], [14, 37], [1, 27], [23, 42], [7, 29], [26, 15], [17, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,policy_ar_random_blocks,2,0.9,50,56,7064520.0,7.81706,0.1706,9421176.30693072,-11.155874470152751,True,False,53.0,[],"[[3, 26], [12, 39], [15, 10], [7, 36], [44, 4], [29, 22], [41, 39], [12, 7], [36, 13], [34, 17], [38, 31], [48, 7], [16, 10], [46, 1], [37, 36], [47, 1], [24, 28], [33, 28], [25, 12], [24, 15], [41, 12], [22, 13], [2, 28], [14, 38], [5, 20], [37, 4], [43, 16], [7, 14], [14, 26], [6, 22], [28, 31], [43, 38], [45, 35], [35, 2], [44, 14], [1, 18], [18, 40], [17, 42], [42, 8], [23, 18], [23, 11], [14, 5], [7, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,policy_ar_random_blocks,0,0.8,11,14,363824.0,3.55362,0.02144,27719.6096873472,22.06799985940054,True,False,5.5,[],"[[7, 5], [5, 1], [6, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,fixed_ar_random_blocks,0,1.0,14,14,481648.0,3.46488,0.02347,39167.968696972806,-10.118366615846886,True,False,5.75,[],"[[7, 5], [5, 1], [6, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,policy_ar_random_blocks,1,0.8,11,14,393075.0,3.42554,0.02235,30094.143928424994,15.392140967563364,True,False,5.15,[],"[[1, 2], [8, 1], [9, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,policy_ar_random_blocks,3,0.9,50,56,8378540.0,8.07807,0.1694,11465404.085455319,-35.274723214222895,True,False,53.24,[],"[[18, 16], [33, 16], [45, 2], [15, 37], [3, 19], [34, 6], [46, 42], [30, 20], [27, 6], [9, 5], [31, 26], [48, 19], [1, 22], [10, 16], [34, 18], [33, 29], [22, 27], [40, 13], [48, 4], [9, 31], [21, 6], [10, 39], [48, 31], [19, 9], [14, 40], [15, 27], [37, 19], [18, 10], [23, 21], [47, 3], [44, 15], [9, 13], [15, 10], [42, 9], [26, 36], [38, 35], [40, 28], [47, 12], [3, 7], [7, 3], [36, 32], [34, 30], [7, 24]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,fixed_ar_random_blocks,2,1.0,50,50,6264790.0,8.91162,0.1468,8195760.009818641,3.302216075851022,True,False,69.94,[],"[[3, 26], [12, 39], [15, 10], [7, 36], [44, 4], [29, 22], [41, 39], [12, 7], [36, 13], [34, 17], [38, 31], [48, 7], [16, 10], [46, 1], [37, 36], [47, 1], [24, 28], [33, 28], [25, 12], [24, 15], [41, 12], [22, 13], [2, 28], [14, 38], [5, 20], [37, 4], [43, 16], [7, 14], [14, 26], [6, 22], [28, 31], [43, 38], [45, 35], [35, 2], [44, 14], [1, 18], [18, 40], [17, 42], [42, 8], [23, 18], [23, 11], [14, 5], [7, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,fixed_ar_random_blocks,1,1.0,11,11,324048.0,3.41779,0.0212,23479.593895104,33.9885469033248,True,False,3.35,[],"[[1, 2], [8, 1], [9, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,fixed_ar_random_blocks,2,1.0,14,14,460922.0,3.59952,0.02261,37512.204817718404,-5.463286969117469,True,False,4.5,[],"[[4, 6], [3, 7], [10, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,policy_ar_random_blocks,2,0.8,12,15,417167.0,3.62697,0.02191,33150.9735703209,6.798049969566384,True,False,5.59,[],"[[4, 6], [3, 7], [10, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,123,fixed_ar_random_blocks,3,1.0,50,50,7430650.0,8.13731,0.1615,9765178.66206725,-15.21459085112771,True,False,51.57,[],"[[18, 16], [33, 16], [45, 2], [15, 37], [3, 19], [34, 6], [46, 42], [30, 20], [27, 6], [9, 5], [31, 26], [48, 19], [1, 22], [10, 16], [34, 18], [33, 29], [22, 27], [40, 13], [48, 4], [9, 31], [21, 6], [10, 39], [48, 31], [19, 9], [14, 40], [15, 27], [37, 19], [18, 10], [23, 21], [47, 3], [44, 15], [9, 13], [15, 10], [42, 9], [26, 36], [38, 35], [40, 28], [47, 12], [3, 7], [7, 3], [36, 32], [34, 30], [7, 24]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,123,policy_ar_random_blocks,3,0.8,13,16,472854.0,3.50541,0.02346,38886.0559076844,-9.325785920005082,True,False,5.05,[],"[[11, 5], [7, 3], [2, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
